-2.507999999999901490e+02,-2.086249999999932569e+01,-2.517499999999903366e+02,-2.524999999999903366e+02,-1.650000000000002354e+00,5.387499999999997513e+00
-2.510999999999902457e+02,-4.780000000000236327e+01,-2.511999999999901547e+02,-2.505999999999900467e+02,-8.212500000000005684e+00,-1.824999999999998401e+00
-2.512999999999902627e+02,-3.028749999999956088e+01,-2.509999999999902229e+02,-2.512999999999899785e+02,-5.112500000000008704e+00,-5.900000000000007461e+00
-2.514999999999902798e+02,-2.413749999999942020e+01,-2.511999999999902400e+02,-2.517999999999899501e+02,-2.337500000000007461e+00,-2.837499999999999467e+00
-2.512499999999902798e+02,-1.832499999999988560e+01,-2.510999999999902172e+02,-2.516499999999904276e+02,-8.687499999999964473e+00,2.562499999999995559e+00
-2.515999999999902457e+02,-4.387500000000013500e+00,-1.898874999999979423e+02,-2.536499999999903423e+02,2.187499999999995559e+00,-5.787500000000006750e+00
-2.525499999999898364e+02,-6.687500000000005329e+00,-1.224999999999995648e+00,-2.512999999999902343e+02,-5.700000000000004619e+00,8.124999999999573674e-01
-2.502499999999900524e+02,-8.162500000000012079e+00,-4.500000000000161648e-01,-2.577499999999917577e+02,-6.049999999999993605e+00,-1.862500000000001155e+00
-2.503999999999900865e+02,-4.503750000000218989e+01,-1.237499999999984013e+01,-2.513999999999900865e+02,-1.216249999999981668e+01,-2.150000000000001243e+00
-2.504499999999901263e+02,-1.095874999999963393e+02,-6.200000000000006395e+00,-2.539999999999904787e+02,-7.937499999999997335e+00,-6.312500000000006217e+00
-2.520499999999899501e+02,-7.406250000000255795e+01,-8.112500000000009592e+00,-2.506499999999901434e+02,-2.237500000000004263e+00,-1.237500000000001155e+00
-2.507999999999901206e+02,-7.740000000000362945e+01,-4.300000000000017586e+00,-2.506499999999900865e+02,-3.137500000000001066e+00,-5.675000000000000711e+00
-2.512999999999900638e+02,-9.678750000000108855e+01,-4.565000000000168967e+01,-2.534499999999904674e+02,-6.425000000000050449e+00,4.549999999999998046e+00
-2.511999999999900410e+02,-7.937500000000035527e+00,-7.187500000000012434e+00,-2.523999999999899444e+02,1.049999999999999378e+00,-2.250000000000005773e+00
-2.519499999999901831e+02,-4.131250000000097344e+01,-3.137500000000005063e+00,-2.321750000000096179e+02,8.124999999999902300e-01,-6.875000000000042188e-01
-2.505499999999901490e+02,-8.699999999999707256e+01,8.749999999999933387e-01,-2.509499999999902400e+02,-3.122499999999885389e+01,-3.024999999999998579e+00
-2.508499999999901888e+02,-7.762499999999961986e+00,-8.912499999999994316e+00,-2.518499999999903025e+02,-1.162500000000000977e+00,-1.427499999999966462e+01
-2.507999999999902059e+02,-8.097500000000147224e+01,-2.787500000000011191e+00,-5.858750000000231495e+01,-8.887499999999990408e+00,2.537499999999999645e+00
-5.141250000000051301e+01,-1.489999999999984404e+01,-6.937499999999811706e+00,-8.346250000000182467e+01,3.224999999999996980e+00,-1.425000000000034461e+00
-3.075500000000074579e+02,-4.199999999999987743e+00,-6.100000000000004086e+00,-7.350000000000143530e+01,-5.412500000000005862e+00,3.850000000000002309e+00
-2.343750000000021316e+02,-1.127999999999977803e+02,-5.725000000000057376e+00,-7.478750000000107434e+01,-1.346249999999977476e+01,-1.275000000000027001e+00
-1.749249999999942133e+02,-3.054999999999896332e+01,1.137499999999993516e+00,-6.313749999999982521e+01,1.174999999999999156e+00,-6.375000000000012434e+00
-2.692500000000001847e+01,-2.353750000000003340e+01,-1.250000000000017764e+00,-2.874999999999998579e+01,-7.912500000000015632e+00,4.087499999999968381e+00
-2.641375000000007276e+02,-2.036249999999953175e+01,-1.462500000000041211e+00,-1.021625000000011312e+02,-9.062500000000021316e+00,-7.062500000000093259e+00
-2.620374999999923489e+02,-1.391249999999991260e+01,-1.337500000000006350e+00,-7.008749999999987779e+01,-4.212500000000030553e+00,5.250000000000050182e-01
-2.508999999999901718e+02,-3.379999999999984794e+01,-5.825000000000005507e+00,-6.717500000000343618e+01,8.874999999999984013e-01,1.149999999999991029e+00
-2.491999999999898421e+02,-4.883750000000015490e+01,-6.512500000000059686e+00,-7.286250000000353566e+01,-2.600000000000012523e+00,-2.637500000000057021e+00
-2.388749999999895124e+02,-5.110000000000000142e+01,-1.137500000000003508e+00,6.274999999999967493e+00,-2.375000000000295763e-01,-8.687499999999992895e+00
-2.506999999999901547e+02,-2.293749999999965539e+01,-3.162500000000005862e+00,-6.387500000000001066e+00,-7.350000000000011191e+00,7.124999999999999112e-01
-2.258000000000088221e+02,-1.453124999999975557e+02,-2.812500000000002665e+00,-6.112500000000008704e+00,-2.187500000000004885e+00,-7.637500000000023270e+00
-1.660375000000046839e+02,-1.790749999999935937e+02,-5.862499999999794653e+00,-1.096249999999986713e+01,-7.687500000000057732e+00,-6.125000000000035527e+00
-1.009749999999987580e+02,-2.200124999999999602e+02,-6.875000000000048850e+00,-9.500000000000001776e+00,-7.187499999999797495e+00,-7.787500000000068923e+00
-6.340000000000004832e+01,-1.087375000000021998e+02,-6.875000000000049738e+00,-3.500000000000011546e+00,-1.093749999999983658e+01,-5.987500000000047784e+00
-8.232499999999940599e+01,-1.681249999999974420e+01,-3.999999999999989675e-01,-7.512500000000076561e+00,-1.087500000000009059e+01,-4.225000000000069811e+00
-2.777499999999989910e+01,-8.124999999999980016e-01,-1.024999999999989031e+00,-9.337499999999945288e+00,-5.124999999999998446e-01,-8.637499999999999289e+00
-2.259749999999950205e+02,-1.681249999999966249e+01,-2.149999999999958433e+01,-1.031250000000001954e+01,-8.012499999999896261e+00,-1.189999999999991154e+01
-2.471874999999903650e+02,-9.424999999999766231e+00,-5.049999999999888800e+00,-6.149999999999626432e+00,-5.962500000000069633e+00,1.649999999999906430e+00
-1.178124999999980247e+02,-1.418749999999982947e+01,-1.077499999999986002e+01,-3.137500000000003730e+00,4.937499999999925393e+00,-3.787500000000061373e+00
-4.333750000000011227e+01,-1.257500000000001705e+01,-1.939999999999997016e+01,-1.142499999999996341e+01,-1.434999999999998366e+01,-1.099999999999994493e+01
-4.146250000000031122e+01,-9.962500000000018119e+00,-4.950000000000028599e+00,-1.411250000000000959e+01,-2.537500000000049827e+00,-9.100000000000022737e+00
-2.494999999999905356e+02,-5.912500000000025402e+00,-5.012499999999985079e+00,-3.300000000000018918e+00,-9.324999999999937117e+00,9.999999999999896472e-02
-1.548749999999967599e+02,-2.575000000000002842e+00,-9.426250000000084128e+01,-1.782499999999969020e+01,-7.950000000000124523e+00,-4.812500000000043521e+00
-4.025000000000008527e+01,-2.250000000000029310e+00,-3.271250000000011227e+01,-7.424999999999996270e+00,-4.687500000000022204e+00,-1.444999999999978435e+01
-2.943750000000029132e+01,-4.937500000000000888e+00,-3.485000000000015774e+01,-2.412500000000007638e+00,-1.487499999999999378e+00,-9.949999999999947775e+00
-4.422499999999988063e+01,-2.300000000000006928e+00,-4.526249999999988205e+01,-4.700000000000010836e+00,-5.687500000000018652e+00,5.424999999999986500e+00
-6.376250000000032969e+01,2.587499999999963940e+00,-7.898749999999935767e+01,-3.200000000000049027e+00,-8.125000000000044409e+00,-1.564999999999977653e+01
-9.674999999999998934e+00,-7.849999999999994316e+00,-5.424999999999996270e+00,-6.987500000000006928e+00,3.424999999999998490e+00,-3.387500000000000622e+00
-1.695875000000016826e+02,-3.151249999999907203e+01,-5.499999999999569678e-01,-8.137500000000121858e+00,-4.568750000000071765e+01,-4.667499999999974136e+01
-1.289999999999982094e+01,-8.087500000000051870e+00,-1.321250000000005720e+01,-6.625000000000059508e+00,-5.637500000000046363e+00,-2.668999999999950887e+02
-3.112499999999979394e+01,-8.137500000000068567e+00,-1.169999999999977192e+01,-6.825000000000056133e+00,-9.262499999999988631e+00,-1.641375000000033140e+02
-2.438749999999946638e+01,-1.362499999999994937e+00,-1.368749999999981881e+01,-2.023749999999967386e+01,-1.324999999999982769e+01,-2.610249999999934403e+02
-7.487500000000004263e+00,-5.525000000000009237e+00,-8.012500000000001066e+00,-7.250000000000006217e+00,7.749999999999998224e+00,-1.063749999999998508e+01
-4.096250000000097202e+01,-2.787500000000005862e+00,-2.124999999999944578e+01,-5.462500000000058087e+00,-1.013749999999990514e+01,-2.517249999999965269e+02
-9.287500000000015632e+00,-1.212500000000005240e+00,-3.750000000000419664e-02,-4.749999999999996447e+00,-4.737499999999998934e+00,-6.799999999999995381e+00
-8.475000000000029843e+00,-4.775000000000016342e+00,-9.712499999999936406e+00,3.874999999999810818e-01,1.349999999999989875e+00,-2.648249999999944180e+02
-1.052500000000001812e+01,-1.397500000000003872e+01,-7.099999999999990763e+00,-1.208750000000000391e+01,6.149999999999979927e+00,-6.962499999999987033e+00
-2.974999999999990763e+00,-2.262500000000000622e+00,-8.324999999999979750e+00,-9.650000000000007461e+00,-3.412499999999996980e+00,-1.248750000000003091e+01
-3.550000000000006040e+00,-4.162500000000006750e+00,-8.925000000000000711e+00,-5.374999999999992895e+00,-7.862499999999999822e+00,-8.800000000000002487e+00
-6.525000000000000355e+00,-4.437499999999994671e+00,-9.225000000000020961e+00,-9.000000000000003553e+00,-8.537500000000003197e+00,-2.749999999999988010e-01
-8.974999999999990763e+00,-5.662500000000007638e+00,-1.125000000000001776e+01,-4.674999999999992717e+00,-4.524999999999997691e+00,-2.512499999999998401e+00
-3.212499999999992184e+01,-5.975000000000004086e+00,-1.082499999999995133e+01,-5.737499999999978506e+00,-1.202500000000000746e+01,-1.612500000000015277e+01
-2.947499999999989484e+01,-4.624999999999979572e+00,-1.732500000000010587e+01,-7.387500000000062350e+00,-1.755000000000001847e+01,-1.140000000000002345e+01
-1.248750000000000604e+01,-5.887500000000012612e+00,-7.662500000000004974e+00,-8.050000000000014921e+00,-2.825000000000009059e+00,-2.875000000000049183e-01
-1.186250000000019043e+02,-1.067499999999969518e+01,-2.854999999999938254e+01,-3.277499999999979963e+01,-7.412500000000052935e+00,-7.375000000000104805e-01
-6.050000000000006928e+00,-4.975000000000003197e+00,-7.250000000000001776e+00,-8.187499999999996447e+00,-4.750000000000005329e+00,7.000000000000003997e-01
-8.587500000000009237e+00,6.999999999999976241e-01,-6.799999999999995381e+00,-3.725000000000001421e+00,-2.487500000000002931e+00,-4.000000000000010658e+00
-1.278750000000000142e+01,-1.153749999999998899e+01,-1.037499999999999289e+01,1.600000000000004530e+00,-7.412500000000008527e+00,-3.250000000000001776e+00
-3.007500000000007390e+01,-4.975000000000006750e+00,-9.212499999999998579e+00,-1.498750000000000959e+01,-1.323750000000001315e+01,-1.436250000000004690e+01
-5.162500000000005862e+00,-8.024999999999991473e+00,3.875000000000000000e+00,-4.299999999999998046e+00,-6.262500000000021494e+00,-3.512500000000002398e+00
-7.200000000000010836e+00,-7.200000000000005507e+00,-2.800000000000002931e+00,-3.662499999999995204e+00,-6.875000000000006217e+00,4.775000000000003908e+00
1.149999999999997025e+00,-3.424999999999999378e+00,-4.762500000000001066e+00,-5.149999999999995914e+00,-6.250000000000001776e+00,-6.762500000000012612e+00
-1.204999999999996341e+01,-9.074999999999997513e+00,-4.250000000000009770e+00,-1.467500000000001492e+01,-3.837499999999990585e+00,-1.369999999999999218e+01
-4.975000000000003197e+00,-7.325000000000004619e+00,-6.249999999999784200e-02,6.374999999999934053e-01,-7.149999999999997691e+00,3.849999999999998757e+00
-1.111249999999998117e+01,-5.025000000000003908e+00,-4.662499999999991651e+00,-8.437499999999989342e+00,-6.625000000000033085e-01,-7.325000000000014388e+00
-8.691249999999894271e+01,-1.412500000000014300e+00,-1.763749999999987139e+01,-1.231249999999985256e+01,-7.425000000000021139e+00,-1.571249999999987601e+01
-1.749999999999981570e-01,-3.050000000000007816e+00,3.999999999999993006e-01,-3.562499999999996003e+00,1.049999999999998046e+00,4.275000000000009237e+00
-7.187500000000008882e+00,-3.024999999999997691e+00,-7.062499999999998224e+00,1.949999999999996403e+00,-5.725000000000009415e+00,-7.349999999999994316e+00
-1.798749999999995097e+01,-8.562499999999994671e+00,-4.650000000000021672e+00,-1.192500000000000959e+01,-6.537500000000001421e+00,-2.812499999999986233e+00
-6.874999999999999112e+00,-6.762499999999996625e+00,-8.925000000000009592e+00,-9.825000000000013500e+00,-1.030000000000000959e+01,5.749999999999948486e-01
-4.799999999999996270e+00,-7.637499999999992184e+00,-5.212500000000002132e+00,-9.049999999999998934e+00,-5.250000000000001776e+00,-4.312500000000000000e+00
-9.000000000000014211e+00,-7.812499999999985789e+00,3.587499999999990585e+00,-8.249999999999984013e+00,-8.075000000000004619e+00,-3.274999999999995470e+00
-5.775000000000001243e+00,-5.962500000000004796e+00,-2.100000000000004530e+00,-2.625000000000008438e+00,-2.137500000000005951e+00,-1.787499999999999645e+00
-2.237499999999998046e+00,-7.425000000000002487e+00,-6.124999999999998224e-01,-6.175000000000006040e+00,-9.325000000000006395e+00,-7.725000000000010303e+00
-5.149999999999965716e+00,-6.249999999999156231e-02,-1.282500000000000639e+01,2.812499999999999556e+00,-9.162500000000015632e+00,5.412499999999997868e+00
-1.101249999999999929e+01,-9.375000000000014211e+00,-1.243750000000000533e+01,-6.424999999999995381e+00,-8.925000000000018474e+00,-4.287500000000007638e+00
-4.250000000000005329e+00,-8.562499999999991118e+00,-5.400000000000015454e+00,-9.200000000000008171e+00,-6.362499999999997158e+00,-7.687499999999989342e+00
-6.187499999999992895e+00,-1.332499999999999041e+01,-1.062500000000003553e+00,-1.046249999999999858e+01,-1.112500000000002487e+01,-9.087500000000000355e+00
-7.049999999999993605e+00,-7.437499999999999112e+00,-8.175000000000004263e+00,-4.750000000000056399e-01,-3.687500000000000888e+00,-7.787500000000001421e+00
-2.699999999999989964e+00,-1.072500000000001030e+01,-8.612499999999990052e+00,-8.612499999999995381e+00,-3.962500000000003464e+00,-3.325000000000008171e+00
9.375000000000079936e-01,-3.912499999999992983e+00,-9.187499999999996447e+00,-8.612500000000004263e+00,-6.374999999999957367e-01,6.449999999999995737e+00
-2.087499999999995737e+01,-1.011249999999997939e+01,-1.052500000000003944e+01,-1.092500000000000782e+01,-1.237499999999998934e+01,-6.424999999999998046e+00
-1.317499999999998472e+01,-5.262500000000013500e+00,-8.150000000000007461e+00,-8.175000000000025580e+00,-4.162500000000004086e+00,-5.337499999999994138e+00
-8.249999999999996447e+00,-3.775000000000001243e+00,-2.625000000000048406e-01,-6.937499999999996447e+00,-3.912500000000001421e+00,-7.625000000000005329e+00
-1.017499999999997762e+01,-1.049999999999998401e+01,-6.500000000000001776e+00,-6.687500000000000000e+00,-9.074999999999999289e+00,-1.375000000000001110e+00
-3.112499999999982947e+01,-2.856250000000016342e+01,6.750000000000014877e-01,-1.927500000000011937e+01,-3.027500000000001634e+01,-2.110000000000013642e+01
5.374999999999947597e-01,-3.650000000000007017e+00,-7.474999999999991651e+00,1.249999999999999556e+00,-3.699999999999993072e+00,-6.987500000000001599e+00
-9.400000000000018119e+00,-5.137500000000002842e+00,-1.459999999999999787e+01,-5.999999999999983125e+00,-1.169999999999999396e+01,-9.487499999999997158e+00
-7.437499999999995559e+00,-7.062500000000008882e+00,-6.250000000000444089e-02,-5.487500000000007816e+00,-4.962499999999996803e+00,-9.062500000000003553e+00
-2.999999999999997780e+00,-2.575000000000005063e+00,-2.849999999999999645e+00,4.899999999999998579e+00,-8.062499999999992895e+00,-3.487500000000010925e+00
-6.375000000000001776e+00,-6.037499999999996980e+00,-5.887500000000003730e+00,-2.525000000000001243e+00,-6.337499999999999467e+00,-2.162500000000002309e+00
-9.575000000000006395e+00,-1.217500000000004512e+01,-1.418750000000002487e+01,-1.132499999999997797e+01,-1.100000000000001776e+01,1.799999999999996492e+00
-7.174999999999981171e+00,-4.987499999999993605e+00,2.750000000000192846e-01,-3.450000000000008615e+00,-3.512499999999997957e+00,-6.312500000000023981e+00
-9.562499999999998224e+00,-3.199999999999993516e+00,6.324999999999997513e+00,-5.599999999999988987e+00,3.937499999999987121e+00,-7.687500000000011546e+00
-2.480000000000007887e+01,-2.792500000000021032e+01,-3.041249999999992681e+01,-3.283750000000000568e+01,-2.622500000000020748e+01,-2.860000000000032117e+01
-1.056249999999997868e+01,-3.137500000000003286e+00,-8.587499999999995026e+00,-5.087499999999989697e+00,-1.046250000000000746e+01,-1.145000000000001705e+01
-8.425000000000000711e+00,-3.812499999999999112e+00,-7.287499999999994316e+00,-8.549999999999993605e+00,-3.787499999999999645e+00,-8.912499999999990763e+00
-3.550000000000011813e+00,-1.762500000000004396e+00,-1.165000000000001457e+01,-7.125000000000010658e+00,-5.849999999999988098e+00,2.412499999999998312e+00
-4.337499999999994138e+00,-4.937499999999998224e+00,-8.237499999999998934e+00,-7.124999999999993783e+00,-8.037500000000001421e+00,-2.675000000000004263e+00
6.812500000000000888e+00,-1.278750000000002451e+01,-9.712500000000009237e+00,-1.031249999999999112e+01,-1.502500000000003411e+01,-1.245000000000005436e+01
-1.061249999999998117e+01,-6.024999999999987921e+00,-8.262499999999990408e+00,-4.987499999999994493e+00,-7.787500000000000533e+00,-9.900000000000005684e+00
-9.050000000000004263e+00,-8.399999999999998579e+00,-4.075000000000002842e+00,-8.749999999999994671e+00,-8.424999999999988276e+00,-4.112500000000004263e+00
-2.604999999999992966e+01,-2.033750000000003766e+01,-1.093750000000004263e+01,-9.974999999999949907e+00,1.625000000000015987e+00,-5.487500000000016698e+00
-1.024999999999998224e+01,-6.712499999999989697e+00,-3.674999999999999822e+00,-8.924999999999998934e+00,-2.500000000000003997e+00,-1.150000000000002665e+01
-1.305000000000000071e+01,-1.367500000000003979e+01,-7.749999999999935829e-01,-1.337500000000002309e+01,-1.443749999999996270e+01,-7.962499999999977263e+00
-1.066249999999998010e+01,-5.037500000000005862e+00,1.862500000000008704e+00,-6.599999999999992539e+00,1.171249999999997904e+01,-4.062500000000004441e+00
-1.009999999999998010e+01,-2.250000000000055567e-01,-1.032499999999998863e+01,-5.787500000000004086e+00,-1.058749999999998970e+01,-7.962499999999994138e+00
-4.566250000000007958e+01,-3.616250000000014353e+01,-4.314999999999998437e+01,-2.321250000000007319e+01,-7.924999999999988276e+00,-2.111250000000011084e+01
-1.856249999999995381e+01,-1.026249999999992646e+01,-2.836250000000012150e+01,-1.589999999999997904e+01,3.187499999999987121e+00,-2.402500000000002700e+01
-4.162500000000016520e+00,-9.587500000000012790e+00,-8.274999999999989697e+00,7.875000000000004219e-01,-3.925000000000000266e+00,-3.287499999999998757e+00
-1.018750000000000888e+01,-7.137499999999988631e+00,-4.575000000000017941e+00,-1.224999999999998757e+01,-8.537499999999990763e+00,-4.937500000000006217e+00
-7.524999999999996803e+00,-6.750000000000012434e+00,-3.225000000000001865e+00,-4.174999999999998046e+00,-3.937500000000000888e+00,-4.749999999999992006e+00
-8.237499999999995381e+00,-7.237500000000002487e+00,-3.462500000000001688e+00,-7.074999999999996625e+00,-3.962499999999994582e+00,-6.712500000000009237e+00
-9.999999999999998890e-01,-9.250000000000014211e+00,-4.549999999999986500e+00,-1.599999999999999867e+00,-8.762499999999993960e+00,-1.006250000000000178e+01
-3.862500000000008704e+00,2.375000000000000444e+00,-7.262500000000001954e+00,-7.774999999999996803e+00,-6.312499999999982236e+00,-1.242500000000000426e+01
7.124999999999978018e-01,-8.262500000000011724e+00,-7.612500000000001599e+00,-3.562500000000000000e+00,-7.612500000000000711e+00,-7.762500000000001066e+00
-7.987499999999954525e+00,-7.562500000000010658e+00,-7.099999999999986322e+00,-1.405000000000007532e+01,-1.580000000000002558e+01,-7.937500000000005329e+00
-8.499999999999996447e+00,-8.700000000000009948e+00,-7.725000000000008527e+00,-4.712499999999996803e+00,-8.949999999999999289e+00,-4.537500000000006750e+00
-1.040000000000000213e+01,-3.287499999999986322e+00,-9.250000000000143663e-01,-7.799999999999986500e+00,-4.300000000000003375e+00,9.625000000000005773e-01
-3.253749999999979536e+01,-1.256249999999998401e+01,-7.225000000000009415e+00,-1.633749999999995595e+01,-1.565000000000007319e+01,-2.111250000000015703e+01
-7.574999999999990408e+00,-9.112500000000016698e+00,-1.037499999999999289e+01,-1.063749999999999751e+01,-1.122500000000003695e+01,-4.412500000000009415e+00
-5.087499999999988809e+00,-1.041250000000000675e+01,-4.512500000000006395e+00,-1.107500000000002238e+01,-7.687500000000015099e+00,-4.850000000000010303e+00
-1.506250000000002132e+01,-5.499999999999992006e+00,-9.024999999999993250e+00,-1.253750000000001563e+01,-1.397500000000000853e+01,-1.383749999999998614e+01
-1.137500000000001954e+01,-6.050000000000003375e+00,-7.774999999999979039e+00,-7.787499999999990763e+00,-6.137499999999997513e+00,-5.387500000000006395e+00
-2.237499999999992184e+01,-1.386249999999997229e+01,-1.450000000000001954e+00,-9.950000000000009948e+00,-4.812499999999994671e+00,-1.090000000000000213e+01
