9.509903607862231212e+00,9.326825978434730047e+00,8.868108972545712732e+00,9.194750360405064882e+00
8.874058000798862977e+00,2.458982425486807344e+01,2.391983556525527632e+01,2.445712592880441605e+01
9.324043806222448438e+00,9.472428263042719010e+00,9.109237594889572520e+00,2.483455620079708126e+01
9.440522988642301883e+00,2.381710309623064603e+01,2.396939526189657954e+01,-4.478227073355798282e+00
9.310162226856540713e+00,9.625980575554823560e+00,9.636952551047610172e+00,9.976544913485012600e+00
2.327342439255540896e+01,-5.749523970195878242e+00,9.700239508932780197e+00,2.536517116109266468e+01
8.807564832373726560e+00,9.802942256877186011e+00,8.965679581162255829e+00,9.198259661649604624e+00
2.428710115063577035e+01,9.203825526410616575e+00,9.357590501792074633e+00,9.290327726216457194e+00
2.450389693263613822e+01,9.119754251719202287e+00,8.864602148773037982e+00,1.004042325822160109e+01
9.770471162964215139e+00,9.229170714007102205e+00,8.738749397455661594e+00,8.344523421337623148e+00
8.850718517444700950e+00,9.434946111231026222e+00,9.639244493115411316e+00,9.155954688460193225e+00
9.641653819261719605e+00,9.302550665053184176e+00,9.228455007150767386e+00,1.003729237542367692e+01
9.067777700400498020e+00,8.992637035083184571e+00,9.441729100822570331e+00,9.245453317311758568e+00
9.141948300089167034e+00,9.010534779129431016e+00,9.978380831188669475e+00,8.614147822368709129e+00
2.452593843463957057e+01,9.145499843553999142e+00,2.418991881850616821e+01,9.392724451962219945e+00
8.542307749602763067e+00,9.712603238242847326e+00,9.680769360035405668e+00,2.454148436491927043e+01
8.968841510689051333e+00,2.360980006319269719e+01,-6.255240696150591972e+00,9.466057926099106012e+00
9.390245597158020985e+00,8.960893927635918743e+00,9.550639612332751938e+00,9.780064603998178896e+00
9.648608542554041989e+00,9.222178611006770055e+00,8.813214760794604530e+00,8.964200895406573721e+00
9.684817331909334470e+00,2.442188245843760797e+01,8.839443766431447358e+00,9.813519514360137919e+00
9.178888239013280881e+00,9.421916990324454844e+00,9.445380970615666172e+00,9.733583346656244473e+00
9.717449646891756387e+00,8.333952050889873675e+00,8.983649222881963325e+00,9.829905835762872357e+00
9.952939003007218233e+00,2.392114891620146011e+01,8.841155792105556799e+00,9.937102789932360736e+00
9.229782208318869863e+00,9.292111338528558306e+00,9.382429910276618656e+00,9.838812928156608351e+00
9.822608024797357729e+00,8.719498255925298480e+00,9.420428513182013575e+00,2.386410504075522354e+01
9.312056148531505428e+00,9.124820743143081003e+00,9.391732328866901014e+00,8.844466303165551935e+00
9.075246254455070272e+00,8.980787247141348573e+00,9.999057631194940399e+00,9.151190090403925836e+00
8.465931373076056587e+00,1.012412303036674999e+01,9.138556900268799410e+00,9.470579033197065399e+00
8.903946604080301697e+00,2.524439425795993230e+01,9.223584550731718679e+00,9.458467059517262854e+00
9.181415050605023609e+00,9.237854986973699667e+00,9.803654661206550713e+00,9.945631545536347318e+00
8.530131768972955442e+00,8.679919067637507979e+00,1.000789354076166582e+01,9.954386272198124885e+00
9.859309248166098882e+00,9.360396140307811308e+00,9.992365927637314016e+00,9.557910868277682326e+00
9.832708861328541161e+00,8.776143582227296847e+00,9.841280146171486720e+00,9.430455657775464573e+00
8.869315618942234636e+00,9.095825563158317806e+00,9.713037241151374346e+00,8.987569285799807517e+00
9.615155782433181031e+00,9.272764174440803586e+00,8.841651180763825835e+00,9.991099673648612622e+00
9.489031938468476923e+00,9.227357710790190737e+00,9.636261817074407432e+00,9.012030020866740543e+00
8.256504970706409097e+00,8.680792055116986816e+00,1.001373453037267325e+01,9.174592163590064686e+00
8.588176707499878049e+00,9.417745793820895273e+00,9.157307344591231413e+00,1.025260929751325278e+01
9.367978676685702055e+00,9.294577123747831848e+00,2.350541518407562691e+01,2.564579164327006922e+01
9.370700084647918260e+00,8.809395898578136652e+00,8.757346224312907879e+00,9.400912694892390675e+00
8.924640813394487893e+00,9.567626033781371220e+00,9.401521254360122981e+00,9.202231132191787566e+00
8.980861282549495783e+00,9.146795372603859775e+00,8.974224919094274000e+00,9.346174277255677509e+00
9.211346604587166809e+00,8.607836625249783324e+00,2.501013324051899644e+01,9.787694980447898985e+00
9.870598848940261405e+00,8.920597616902956162e+00,1.020693480630463590e+01,9.944095764365393109e+00
8.351694777014424531e+00,9.969248383013670889e+00,9.466940628879038755e+00,9.796157220737589100e+00
9.360213467243298169e+00,9.014819675421907874e+00,8.680920358425513683e+00,1.056395548549497576e+01
9.380598274392340841e+00,8.880342947995108815e+00,2.364266569860521372e+01,9.529499714959854373e+00
9.210295621791495080e+00,8.609355458630240321e+00,1.026198313905801385e+01,8.980238244621508770e+00
9.030524590605050861e+00,9.418375991917285361e+00,9.411812265741644978e+00,1.005814264141267600e+01
2.377564459093002469e+01,9.108407558622422684e+00,9.099946469558673812e+00,8.823280534722382384e+00
2.437823807676922172e+01,9.718462711827676515e+00,9.725151461585703316e+00,9.817000674305262464e+00
2.429051460954434560e+01,8.769219785045557103e+00,9.550543123120311506e+00,9.853823851195688377e+00
8.525355107780880459e+00,9.823050116757986672e+00,9.075907639463492771e+00,-5.432195892113243829e+00
8.468448168047938651e+00,9.457642536388323862e+00,1.036859330279042268e+01,9.759174904054690458e+00
9.652286106340847383e+00,9.469459519294524341e+00,1.003605113831861040e+01,9.673541091431740568e+00
9.437517721357647105e+00,9.063299914713081051e+00,9.361396304992629425e+00,9.628346987409699409e+00
8.808467317599838253e+00,9.220336047758687315e+00,1.011511080988904432e+01,1.000699786693604842e+01
8.776715438340048081e+00,2.396729533400727519e+01,1.001123609305717643e+01,2.417801048275200770e+01
8.943266415643753575e+00,8.895000290847079327e+00,9.395295303946094023e+00,8.923195438081048536e+00
8.405867876477703504e+00,8.875911509159120527e+00,9.145311866688498270e+00,8.868729633844838034e+00
2.423017057945380159e+01,9.418242046768748210e+00,8.700016496774665598e+00,9.078572211221398902e+00
8.988393327669360389e+00,9.204043244785559352e+00,2.475156320952336131e+01,9.489461773283370150e+00
9.430411720780714546e+00,8.886186620820707205e+00,9.305208425568144648e+00,1.004193298348127072e+01
1.002679193323662155e+01,9.144898366111201327e+00,9.165769060478517360e+00,9.620843847648485436e+00
8.552972065625455755e+00,8.457950451234561129e+00,8.420185465285296544e+00,9.676175766003035861e+00
9.167650940997774001e+00,8.895783220385238721e+00,1.052233858125184440e+01,9.029204639569123003e+00
8.897938000681886450e+00,9.460648458585248832e+00,8.913587785892600479e+00,-6.745742562693343380e+00
9.073841835162406610e+00,8.594239001007402123e+00,1.019326214508076234e+01,2.482821082739371832e+01
9.670247272737910293e+00,8.500006050165440641e+00,2.376205094186373756e+01,1.007076869262112950e+01
9.215061171119952377e+00,8.900024842666685032e+00,2.390562409360710205e+01,2.380082644836961236e+01
9.347496067928691588e+00,9.818948124130958632e+00,8.570172629741463766e+00,2.500264073617623239e+01
2.422302853870593253e+01,9.664766068012792033e+00,1.012992768567846014e+01,1.000408644371142231e+01
8.984450715894769957e+00,2.382788766872476316e+01,9.765120252301809245e+00,9.920516477678674505e+00
8.559658116891117885e+00,9.531047550395102874e+00,9.027234473668741543e+00,9.815051726426270662e+00
8.670046019979352536e+00,9.398210851534166466e+00,9.117416714456101801e+00,9.554326386851037967e+00
2.394299079397859487e+01,2.428561949080608073e+01,1.087894564317873680e+01,8.567487886548757814e+00
9.678076482929462543e+00,8.843160051909265462e+00,9.372015102264159125e+00,9.832298361932966912e+00
8.659583121542180351e+00,8.590902567981419935e+00,8.496764339578607661e+00,9.100280977875158328e+00
9.769876949292147117e+00,8.944558802702859523e+00,9.826045094659740187e+00,8.940228405953213553e+00
9.269975730483563936e+00,9.295474646228594651e+00,9.340201086424876564e+00,8.431203631936330822e+00
2.393289151884235366e+01,9.616095301097026038e+00,9.914956041850649271e+00,9.196900130152208419e+00
9.380709154596726052e+00,9.359632734766060835e+00,2.457036375800123551e+01,1.052440483682507377e+01
9.172599956064331650e+00,9.272810536875475407e+00,1.024932156010275541e+01,8.733805928841439581e+00
9.318434776905844430e+00,8.913486605620146719e+00,1.013614838385017691e+01,9.386476939669723407e+00
9.517662636276568833e+00,8.831961774485767691e+00,9.453611309792547601e+00,1.027346231540724375e+01
9.294678505545839187e+00,2.434583834692950433e+01,2.532993167561384951e+01,-4.713557131545083045e+00
9.115597264667609778e+00,9.016864154999678860e+00,9.774541749830500947e+00,9.583895467235914012e+00
9.438812671687736966e+00,9.376511552604027244e+00,9.820510192690463214e+00,1.060070266762187607e+01
2.334807562927205637e+01,2.392721938773803814e+01,1.051815615588845176e+01,8.638435731678722362e+00
9.083917056637732301e+00,8.972662124654547711e+00,8.928353695669462908e+00,9.119278319846573666e+00
9.507284393564175318e+00,8.777567138142963188e+00,9.815162857603816349e+00,9.083041367148762646e+00
9.639499293872683339e+00,2.406735309794704492e+01,1.039276874278702678e+01,2.379271839758793305e+01
9.260769065431155411e+00,8.638746513315901154e+00,9.326250872193924124e+00,9.199814006291797241e+00
9.256686177700506946e+00,9.447993932544150653e+00,2.430405532878518216e+01,1.028945546303862812e+01
8.648224059155250387e+00,2.412605209298980213e+01,8.695905003358848973e+00,8.362833094839919212e+00
9.349624783271472950e+00,9.911740310608175619e+00,8.723293760321899626e+00,2.388214403122864837e+01
9.253574918440516939e+00,9.439120078033479189e+00,1.069665007335275853e+01,9.151149017494049076e+00
-2.099900419171015997e+01,8.945965101151454490e+00,9.434295285741136183e+00,8.746831639582865137e+00
8.656846854507413980e+00,9.098397123283316290e+00,2.409639201318912072e+01,1.042923250291675430e+01
9.904764269496054041e+00,8.868170895681174670e+00,1.000066766289574893e+01,1.012843873492853319e+01
9.453332679767045832e+00,9.258211648415686668e+00,8.906338830055641864e+00,9.130538254939333243e+00
9.412530421788304125e+00,8.381876465890629291e+00,8.832295296503083648e+00,8.749258854520777007e+00
8.828848280551445882e+00,9.150588858910275292e+00,1.059135161929578395e+01,1.015138546099850103e+01
9.022661803106862166e+00,9.696520587228322441e+00,1.018482011299010281e+01,1.024025448517695658e+01
9.178955448686515695e+00,9.733639523126981885e+00,9.058544310411964062e+00,9.617258168534149831e+00
8.753135972614501270e+00,9.109737110640239166e+00,9.868026601890353078e+00,9.059572826126016665e+00
8.927843587622552590e+00,9.230627670587981726e+00,9.702871535649478574e+00,9.182748971248122061e+00
2.395281821624078589e+01,9.347428726893182827e+00,2.423551023069598642e+01,9.133160433027335046e+00
9.238673003112019444e+00,9.128724818414196918e+00,9.744805908792967486e+00,8.953292778387769602e+00
2.407632628178394896e+01,2.427671524759782073e+01,9.360757977147850184e+00,2.358413301569483167e+01
8.945175411597677595e+00,9.026585160091798343e+00,9.345910492243623580e+00,9.650095597485233156e+00
9.368670524182526549e+00,1.002240176547446815e+01,9.660257414511031371e+00,8.964065152203460229e+00
9.897851070074462854e+00,9.785403816291704970e+00,-4.626263417372518560e+00,1.059277355835152790e+01
9.305779550984230042e+00,9.337687928994339970e+00,8.418144083488176221e+00,2.530239975079629033e+01
2.402166530852280957e+01,9.259507515608156325e+00,8.664986315079609369e+00,9.564601164390619914e+00
8.982088829066048774e+00,9.030103168298097671e+00,9.142682907064124009e+00,8.949178327343449979e+00
9.102197908770845558e+00,2.377050812465131457e+01,9.980800603531449156e+00,9.583476396227160521e+00
8.175339235422629969e+00,9.152228100787073828e+00,9.232841860094193720e+00,1.020951405067013695e+01
9.532913538072136816e+00,9.526918510891620784e+00,2.537538564346775161e+01,8.988331341081934767e+00
9.177369163785410677e+00,8.865504162806759680e+00,8.850474199548029830e+00,9.751828540521769284e+00
9.816380626439329404e+00,9.520825169090262108e+00,9.301911863902027733e+00,9.949360463134475197e+00
9.352246710225230686e+00,9.282751191625063569e+00,9.827437371504249342e+00,9.294597548755072935e+00
8.899635653928415380e+00,2.344279279795609128e+01,1.020621043817682860e+01,9.390563942329393399e+00
8.873663605338775184e+00,9.834882330137762807e+00,9.505640854299109321e+00,8.858858704424218189e+00
9.253593448273322863e+00,9.385853747037620209e+00,9.212693875603036986e+00,9.441630128814313849e+00
9.440199882028020184e+00,9.134108498595530534e+00,9.477180418053430699e+00,8.879707703724669443e+00
9.413627082691535364e+00,8.926684189829263261e+00,1.038034586725504838e+01,2.351327330295879747e+01
9.616918605745935267e+00,8.772380773731024206e+00,8.877362352621751995e+00,9.368685743541288247e+00
8.831553340149151055e+00,8.683239022489786407e+00,8.890717327874844145e+00,2.410185047777892109e+01
9.005312093359234993e+00,9.081782948875510186e+00,8.973471894068445920e+00,8.988561155316684648e+00
9.845302222592723140e+00,9.426334980541396291e+00,2.392769179216164588e+01,2.403190702668619849e+01
-2.142586002034208548e+01,9.520699905893039272e+00,9.000008195687154711e+00,1.001572408348104126e+01
2.381044111293936538e+01,9.609774747686103069e+00,8.760448357594334823e+00,8.938415042519505249e+00
9.393746985823137052e+00,2.460797282905629046e+01,9.561491184179956804e+00,8.921946764010190378e+00
8.831224405439227709e+00,8.631925999207625821e+00,9.172589088311383421e+00,9.383617532189042265e+00
9.935632247586472232e+00,8.843101408956362874e+00,1.001909639643034744e+01,9.653319697470262639e+00
8.930867264555200080e+00,8.962738719165564305e+00,9.434269196294348347e+00,1.002966413526627676e+01
2.383215687101771252e+01,9.711972421746599693e+00,8.781288198503137465e+00,9.086376912963448405e+00
2.364758647569430039e+01,9.049590107164933173e+00,9.783617766996027143e+00,1.045375352868062002e+01
8.829898897266124536e+00,9.459280276894205031e+00,1.011378251009576879e+01,9.007478698151070162e+00
9.230502456662984301e+00,8.982675337337507671e+00,9.447053985256374631e+00,9.731457576715310864e+00
9.546827957510565454e+00,9.072974544702228528e+00,8.795934334822117506e+00,9.541965111353158946e+00
9.634077958833481503e+00,8.970034685275074082e+00,1.025619607974196867e+01,9.637554499694887866e+00
9.268440424833258362e+00,9.423447256315677478e+00,9.098980339628603531e+00,8.716185243672539329e+00
8.911730931519231902e+00,8.860870939013038239e+00,8.315681991212436230e+00,9.619889895566203109e+00
2.435964038875451720e+01,8.555655605901174354e+00,9.712701851806830433e+00,8.388157084033714739e+00
9.292065982795824297e+00,2.368675523343956968e+01,9.883732229318946239e+00,8.652055002936057448e+00
8.469360537823270363e+00,9.018907056360573549e+00,1.012446763052870047e+01,1.013568512239858421e+01
9.227193547449164868e+00,8.870813078386813544e+00,9.655666514004799694e+00,2.492007903037146832e+01
9.045021822126471989e+00,9.055813411492261267e+00,1.034480053758000473e+01,2.417166951363089566e+01
8.462072370332073490e+00,2.343334040813460106e+01,9.056923444062290329e+00,1.007371565247126632e+01
9.709254210398979623e+00,9.853862630197927075e+00,9.919012193321712800e+00,8.880259731517368138e+00
9.245440578707224688e+00,9.195407889726297412e+00,9.959979109457851365e+00,8.905941082407395015e+00
2.407154380299589391e+01,8.634334092335008037e+00,9.688061146013597025e+00,8.563348022889055500e+00
8.971559964998652603e+00,9.063198051343832162e+00,2.419157058196717003e+01,1.015467947103963198e+01
9.176447060581930160e+00,9.396458143359241788e+00,9.227958101615074682e+00,8.560955565733282313e+00
9.193783539650336678e+00,-6.315775742957095318e+00,2.448253926589001139e+01,9.767709432409599657e+00
9.414551389327359132e+00,8.861145301806407915e+00,9.824634238700690858e+00,9.981757289655510235e+00
2.432774901641215592e+01,9.630625721293322172e+00,9.118006776195048957e+00,9.719913205527765498e+00
9.203977480341251294e+00,8.977602025609145997e+00,9.809789048538767986e+00,8.736039120617460796e+00
9.278851799644305842e+00,8.640075223137671401e+00,2.513549415493756456e+01,9.400052777060933451e+00
9.257424297222613063e+00,8.857007369644177786e+00,1.049196517599434486e+01,9.082094257263387149e+00
-5.731782581262551801e+00,9.813600021035734144e+00,8.835834643341696548e+00,8.837751901701530244e+00
9.040615777470852876e+00,9.470280428831818753e+00,2.540503787241263467e+01,8.531449162278590848e+00
9.316987001665031798e+00,8.580991263158185944e+00,2.506202037622970380e+01,8.456252905505373008e+00
2.340851745069938517e+01,9.262137535144164602e+00,2.429908694983235762e+01,9.922324169328490484e+00
9.060155012650762174e+00,8.879080733811759885e+00,8.656125644950211750e+00,8.229080440989822165e+00
9.353758988194785573e+00,9.702497729755110711e+00,9.378546198845331361e+00,2.343252624548446761e+01
8.898003821106271971e+00,8.772097019551612362e+00,8.881595648166989321e+00,2.365293149503488479e+01
9.351326842986425802e+00,8.603707927620694917e+00,1.081264567527461296e+01,1.014348071672924867e+01
8.784960172399118861e+00,9.434804402421724134e+00,9.574328092541923851e+00,9.297901395901492450e+00
2.358371716586805178e+01,9.538848425923314167e+00,9.572780487934638316e+00,1.046593714930436647e+01
9.264321119518760028e+00,8.433344141623724255e+00,8.735080149107314895e+00,2.408042733616434816e+01
9.867805264340230309e+00,8.632417025849671077e+00,8.911099127990750546e+00,9.947049620689641714e+00
9.214309104913354531e+00,8.940175327503895986e+00,9.106673941142133799e+00,1.024483816940753833e+01
9.188302205984513193e+00,8.696530567046378835e+00,2.436958006033757940e+01,8.795654731567260853e+00
9.078379904793687061e+00,9.038397578685376743e+00,9.797640104782885828e+00,1.000717258805513588e+01
9.111559264206725572e+00,2.433725773492857769e+01,9.788221901444714490e+00,9.011871052586192476e+00
8.967755217200394924e+00,-5.957910990160400821e+00,9.996390887092587718e+00,9.863727155358622767e+00
8.376874611556008432e+00,9.604931116905001787e+00,9.240957183345805959e+00,1.049726092876669448e+01
9.133971586963566480e+00,9.058121359468252365e+00,9.120909421060837019e+00,8.661457231430334858e+00
9.002540678332669799e+00,8.437210458189589701e+00,8.582752882427859831e+00,9.047905961330712898e+00
9.106242873110236502e+00,9.073403677603836925e+00,8.384562385464070289e+00,9.400966501854444601e+00
8.685030886476564405e+00,8.852105220386041751e+00,9.111567455311970321e+00,1.049657853245227557e+01
9.226240157570796185e+00,8.251334430329109182e+00,8.582626315722336585e+00,1.043932176932377232e+01
9.090487149564053126e+00,8.974670023208407343e+00,9.893801945668791120e+00,8.526411791402990659e+00
9.519846964960041902e+00,8.646040512553271995e+00,1.001181522008609726e+01,9.453891476270147365e+00
9.735474820970344112e+00,9.556012990537265495e+00,8.555003319442256782e+00,8.669259800601613719e+00
9.005895275975884573e+00,2.356683428345735365e+01,8.735141683230423837e+00,9.250761315564124843e+00
9.103267672590646953e+00,8.736364482437238621e+00,9.951783068935879939e+00,9.782757233133686725e+00
9.318615656170905481e+00,8.804813224676090400e+00,8.470551518644104050e+00,9.519746981584637169e+00
2.377460577607792303e+01,2.424101773152692374e+01,9.998799056193243828e+00,2.408874481499963593e+01
8.852254309273282828e+00,8.955025643375650546e+00,8.273878946984838834e+00,2.373844304528685001e+01
9.698803714187830494e+00,8.097268525534737194e+00,2.360713796519217311e+01,9.932059663310543129e+00
9.161317734539521140e+00,8.624816470865971141e+00,9.821743734158443928e+00,9.687903703316976589e+00
9.193876310917943329e+00,1.001322947966388988e+01,9.011424965265852904e+00,9.767343149523316725e+00
9.456127657279179033e+00,9.618945708334244671e+00,8.364877630411072573e+00,9.380627247285408643e+00
8.831730445965062515e+00,9.774208991292166360e+00,9.898278452156953122e+00,9.548710940689241866e+00
9.257814990587288406e+00,8.708804953507126356e+00,9.887807021818108666e+00,9.843731431543577770e+00
9.201994576002368476e+00,8.482759573636904804e+00,2.484656282901362800e+01,9.679783759288989486e+00
8.747485529856771080e+00,9.272196583504776157e+00,8.709556126113755070e+00,1.062201153623345817e+01
9.407832680965071859e+00,9.339913040698622382e+00,8.511420945974688124e+00,8.465700441519224739e+00
8.633523839154499058e+00,2.349366186136819579e+01,2.546282407971887096e+01,8.594010052926044807e+00
8.425154084570493751e+00,8.448032763301185355e+00,8.898828436907498585e+00,9.509893568764082872e+00
9.434742165986424567e+00,2.428515486403865253e+01,8.726142791835719947e+00,1.010007141625646554e+01
8.594230460234269842e+00,9.330240136004972484e+00,1.005767442208533069e+01,9.191723395820424969e+00
9.765630312968596627e+00,2.416325715650310713e+01,1.033452399123213539e+01,8.637693059251375871e+00
8.921715415791309667e+00,9.563958450489341345e+00,1.008798342283250626e+01,9.345932067317221481e+00
9.379191584276435734e+00,9.805631332920379251e+00,8.776438204377271290e+00,2.345933876492219738e+01
9.958386500804223829e+00,9.100090174224879647e+00,9.078864220902552518e+00,2.373808309035198150e+01
8.472119212958276080e+00,9.321406723800100380e+00,8.929095191500957540e+00,8.408945284612144633e+00
8.394715643041962494e+00,9.398889828123083490e+00,1.026902975173799071e+01,8.917893098116984163e+00
9.147390769065452787e+00,8.771762211201764359e+00,9.409954356331862613e+00,9.176559591794058335e+00
9.236248842249693780e+00,8.863434153479516908e+00,9.821654021171404736e+00,8.930878303277623331e+00
2.416181470502820616e+01,9.577021116133638046e+00,9.617918173217059774e+00,9.294220443327482428e+00
2.340541876977862756e+01,8.842611219047455506e+00,8.843328724439620814e+00,8.476341188642075863e+00
9.425348217755935565e+00,9.231854690099975613e+00,9.970350028751928662e+00,9.170883221038472755e+00
8.884883045479069708e+00,9.887204909687946852e+00,8.726051104120362112e+00,9.017948875576689005e+00
9.477732080390257607e+00,9.242418016802083969e+00,8.877233416677645650e+00,8.808947154569398919e+00
8.660694864012953076e+00,8.752949161365117803e+00,9.391656066976050710e+00,9.435872215731347268e+00
9.581954031103185443e+00,9.193915765292617337e+00,9.057665211708968656e+00,8.519133612088561236e+00
8.947061243361360994e+00,2.400001225680055228e+01,9.067475685076130887e+00,9.882616319659689452e+00
8.523794983739978903e+00,2.328165084066656476e+01,8.780604680986805022e+00,1.020107662838932683e+01
2.459967537623157696e+01,9.237261310786642809e+00,1.015595958282809441e+01,9.375547315386757674e+00
8.977960808957512029e+00,8.449902162504876912e+00,2.513394791709450971e+01,9.943310629211078222e+00
9.259396969817215606e+00,9.032549877517286774e+00,9.583693591929550948e+00,8.543138462918735243e+00
8.665283742822690982e+00,2.407324937179793878e+01,8.705836703604575177e+00,9.236344759530513926e+00
9.273492345691046523e+00,2.394896367015076066e+01,9.556461182709682589e+00,8.764926161691921180e+00
9.881350409575142990e+00,8.408375910949095200e+00,8.886013739237245801e+00,9.584094969903961925e+00
8.456816115946098833e+00,8.581367305417098024e+00,8.847542577631710259e+00,2.476008728596737285e+01
